COD_VEHICLE,COD_PATH,Start Inventory,Target Inventory,pQuantityVehicles,isFeasible
0.58LKM-1000L,1453,1000,1,1,1
0.65LKM-1200L,1453,1200,1,1,1
0.546LKM-600L,1453,600,1,1,1
0.715LKM-800L,1453,800,1,1,1
0.754LKM-1000L,1453,1000,1,1,1
0.845LKM-1200L,1453,1200,1,1,1
0.42LKM-600L,1454,600,1,1,1
0.55LKM-800L,1454,800,1,1,1
0.58LKM-1000L,1454,1000,1,1,1
0.65LKM-1200L,1454,1200,1,1,1
0.546LKM-600L,1454,600,1,1,1
0.715LKM-800L,1454,800,1,1,1
0.754LKM-1000L,1454,1000,1,1,1
0.845LKM-1200L,1454,1200,1,1,1
0.42LKM-600L,1455,600,1,1,1
0.55LKM-800L,1455,800,1,1,1
0.58LKM-1000L,1455,1000,1,1,1
0.65LKM-1200L,1455,1200,1,1,1
0.546LKM-600L,1455,600,1,1,1
0.715LKM-800L,1455,800,1,1,1
0.754LKM-1000L,1455,1000,1,1,1
0.845LKM-1200L,1455,1200,1,1,1
0.42LKM-600L,1456,600,1,1,1
0.55LKM-800L,1456,800,1,1,1
0.58LKM-1000L,1456,1000,1,1,1
0.65LKM-1200L,1456,1200,1,1,1
0.546LKM-600L,1456,600,1,1,1
0.715LKM-800L,1456,800,1,1,1
0.754LKM-1000L,1456,1000,1,1,1
0.845LKM-1200L,1456,1200,1,1,1
0.42LKM-600L,1457,600,1,1,1
0.55LKM-800L,1457,800,1,1,1
0.58LKM-1000L,1457,1000,1,1,1
0.65LKM-1200L,1457,1200,1,1,1
0.546LKM-600L,1457,600,1,1,1
0.715LKM-800L,1457,800,1,1,1
0.754LKM-1000L,1457,1000,1,1,1
0.845LKM-1200L,1457,1200,1,1,1
0.42LKM-600L,1458,600,1,1,1
0.55LKM-800L,1458,800,1,1,1
0.58LKM-1000L,1458,1000,1,1,1
0.65LKM-1200L,1458,1200,1,1,1
0.546LKM-600L,1458,600,1,1,1
0.715LKM-800L,1458,800,1,1,1
0.754LKM-1000L,1458,1000,1,1,1
0.845LKM-1200L,1458,1200,1,1,1
0.42LKM-600L,1459,600,1,1,1
0.55LKM-800L,1459,800,1,1,1
0.58LKM-1000L,1459,1000,1,1,1
0.65LKM-1200L,1459,1200,1,1,1
0.546LKM-600L,1459,600,1,1,1
0.715LKM-800L,1459,800,1,1,1
0.754LKM-1000L,1459,1000,1,1,1
0.845LKM-1200L,1459,1200,1,1,1
0.42LKM-600L,146,600,1,1,1
0.55LKM-800L,146,800,1,1,1
0.58LKM-1000L,146,1000,1,1,1
0.65LKM-1200L,146,1200,1,1,1
0.546LKM-600L,146,600,1,1,1
0.715LKM-800L,146,800,1,1,1
0.754LKM-1000L,146,1000,1,1,1
0.845LKM-1200L,146,1200,1,1,1
0.42LKM-600L,1460,600,1,1,1
0.55LKM-800L,1460,800,1,1,1
0.58LKM-1000L,1460,1000,1,1,1
0.65LKM-1200L,1460,1200,1,1,1
0.546LKM-600L,1460,600,1,1,1
0.715LKM-800L,1460,800,1,1,1
0.754LKM-1000L,1460,1000,1,1,1
0.845LKM-1200L,1460,1200,1,1,1
0.42LKM-600L,1461,600,1,1,1
0.55LKM-800L,1461,800,1,1,1
0.58LKM-1000L,1461,1000,1,1,1
0.65LKM-1200L,1461,1200,1,1,1
0.546LKM-600L,1461,600,1,1,1
0.715LKM-800L,1461,800,1,1,1
0.754LKM-1000L,1461,1000,1,1,1
0.845LKM-1200L,1461,1200,1,1,1
0.42LKM-600L,1462,600,1,1,1
0.55LKM-800L,1462,800,1,1,1
0.58LKM-1000L,1462,1000,1,1,1
0.65LKM-1200L,1462,1200,1,1,1
0.546LKM-600L,1462,600,1,1,1
0.715LKM-800L,1462,800,1,1,1
0.754LKM-1000L,1462,1000,1,1,1
0.845LKM-1200L,1462,1200,1,1,1
0.42LKM-600L,1463,600,1,1,1
0.55LKM-800L,1463,800,1,1,1
0.58LKM-1000L,1463,1000,1,1,1
0.65LKM-1200L,1463,1200,1,1,1
0.546LKM-600L,1463,600,1,1,1
0.715LKM-800L,1463,800,1,1,1
0.754LKM-1000L,1463,1000,1,1,1
0.845LKM-1200L,1463,1200,1,1,1
0.42LKM-600L,1464,600,1,1,1
0.55LKM-800L,1464,800,1,1,1
0.58LKM-1000L,1464,1000,1,1,1
0.65LKM-1200L,1464,1200,1,1,1
0.546LKM-600L,1464,600,1,1,1
0.715LKM-800L,1464,800,1,1,1
0.754LKM-1000L,1464,1000,1,1,1
0.845LKM-1200L,1464,1200,1,1,1
0.42LKM-600L,1465,600,1,1,1
0.55LKM-800L,1465,800,1,1,1
0.58LKM-1000L,1465,1000,1,1,1
0.65LKM-1200L,1465,1200,1,1,1
0.546LKM-600L,1465,600,1,1,1
0.715LKM-800L,1465,800,1,1,1
0.754LKM-1000L,1465,1000,1,1,1
0.845LKM-1200L,1465,1200,1,1,1
0.42LKM-600L,1466,600,1,1,1
0.55LKM-800L,1466,800,1,1,1
0.58LKM-1000L,1466,1000,1,1,1
0.65LKM-1200L,1466,1200,1,1,1
0.546LKM-600L,1466,600,1,1,1
0.715LKM-800L,1466,800,1,1,1
0.754LKM-1000L,1466,1000,1,1,1
0.845LKM-1200L,1466,1200,1,1,1
0.42LKM-600L,1467,600,1,1,1
0.55LKM-800L,1467,800,1,1,1
0.58LKM-1000L,1467,1000,1,1,1
0.65LKM-1200L,1467,1200,1,1,1
0.546LKM-600L,1467,600,1,1,1
0.715LKM-800L,1467,800,1,1,1
0.754LKM-1000L,1467,1000,1,1,1
0.845LKM-1200L,1467,1200,1,1,1
0.42LKM-600L,1468,600,1,1,1
0.55LKM-800L,1468,800,1,1,1
0.58LKM-1000L,1468,1000,1,1,1
0.65LKM-1200L,1468,1200,1,1,1
0.546LKM-600L,1468,600,1,1,1
0.715LKM-800L,1468,800,1,1,1
0.754LKM-1000L,1468,1000,1,1,1
0.845LKM-1200L,1468,1200,1,1,1
0.42LKM-600L,1469,600,1,1,1
0.55LKM-800L,1469,800,1,1,1
0.58LKM-1000L,1469,1000,1,1,1
0.65LKM-1200L,1469,1200,1,1,1
0.546LKM-600L,1469,600,1,1,1
0.715LKM-800L,1469,800,1,1,1
0.754LKM-1000L,1469,1000,1,1,1
0.845LKM-1200L,1469,1200,1,1,1
0.42LKM-600L,147,600,1,1,1
0.55LKM-800L,147,800,1,1,1
0.58LKM-1000L,147,1000,1,1,1
0.65LKM-1200L,147,1200,1,1,1
0.546LKM-600L,147,600,1,1,0
0.715LKM-800L,147,800,1,1,0
0.754LKM-1000L,147,1000,1,1,1
0.845LKM-1200L,147,1200,1,1,1
0.42LKM-600L,1470,600,1,1,1
0.55LKM-800L,1470,800,1,1,1
0.58LKM-1000L,1470,1000,1,1,1
0.65LKM-1200L,1470,1200,1,1,1
0.546LKM-600L,1470,600,1,1,1
0.715LKM-800L,1470,800,1,1,1
0.754LKM-1000L,1470,1000,1,1,1
0.845LKM-1200L,1470,1200,1,1,1
0.42LKM-600L,1471,600,1,1,1
0.55LKM-800L,1471,800,1,1,1
0.58LKM-1000L,1471,1000,1,1,1
0.65LKM-1200L,1471,1200,1,1,1
0.546LKM-600L,1471,600,1,1,0
0.715LKM-800L,1471,800,1,1,0
0.754LKM-1000L,1471,1000,1,1,1
0.845LKM-1200L,1471,1200,1,1,1
0.42LKM-600L,1472,600,1,1,1
0.55LKM-800L,1472,800,1,1,1
0.58LKM-1000L,1472,1000,1,1,1
0.65LKM-1200L,1472,1200,1,1,1
0.546LKM-600L,1472,600,1,1,1
0.715LKM-800L,1472,800,1,1,1
0.754LKM-1000L,1472,1000,1,1,1
0.845LKM-1200L,1472,1200,1,1,1
0.42LKM-600L,1473,600,1,1,1
0.55LKM-800L,1473,800,1,1,1
0.58LKM-1000L,1473,1000,1,1,1
0.65LKM-1200L,1473,1200,1,1,1
0.546LKM-600L,1473,600,1,1,1
0.715LKM-800L,1473,800,1,1,1
0.754LKM-1000L,1473,1000,1,1,1
0.845LKM-1200L,1473,1200,1,1,1
0.42LKM-600L,1474,600,1,1,1
0.55LKM-800L,1474,800,1,1,1
0.58LKM-1000L,1474,1000,1,1,1
0.65LKM-1200L,1474,1200,1,1,1
0.546LKM-600L,1474,600,1,1,1
0.715LKM-800L,1474,800,1,1,1
0.754LKM-1000L,1474,1000,1,1,1
0.845LKM-1200L,1474,1200,1,1,1
0.42LKM-600L,1475,600,1,1,1
0.55LKM-800L,1475,800,1,1,1
0.58LKM-1000L,1475,1000,1,1,1
0.65LKM-1200L,1475,1200,1,1,1
0.546LKM-600L,1475,600,1,1,1
0.715LKM-800L,1475,800,1,1,1
0.754LKM-1000L,1475,1000,1,1,1
0.845LKM-1200L,1475,1200,1,1,1
0.42LKM-600L,1476,600,1,1,1
0.55LKM-800L,1476,800,1,1,1
0.58LKM-1000L,1476,1000,1,1,1
0.65LKM-1200L,1476,1200,1,1,1
0.546LKM-600L,1476,600,1,1,0
0.715LKM-800L,1476,800,1,1,0
0.754LKM-1000L,1476,1000,1,1,1
0.845LKM-1200L,1476,1200,1,1,1
0.42LKM-600L,1477,600,1,1,1
0.55LKM-800L,1477,800,1,1,1
0.58LKM-1000L,1477,1000,1,1,1
0.65LKM-1200L,1477,1200,1,1,1
0.546LKM-600L,1477,600,1,1,1
0.715LKM-800L,1477,800,1,1,1
0.754LKM-1000L,1477,1000,1,1,1
0.845LKM-1200L,1477,1200,1,1,1
0.42LKM-600L,1478,600,1,1,1
0.55LKM-800L,1478,800,1,1,1
0.58LKM-1000L,1478,1000,1,1,1
0.65LKM-1200L,1478,1200,1,1,1
0.546LKM-600L,1478,600,1,1,0
0.715LKM-800L,1478,800,1,1,0
0.754LKM-1000L,1478,1000,1,1,1
0.845LKM-1200L,1478,1200,1,1,1
0.42LKM-600L,1479,600,1,1,1
0.55LKM-800L,1479,800,1,1,1
0.58LKM-1000L,1479,1000,1,1,1
0.65LKM-1200L,1479,1200,1,1,1
0.546LKM-600L,1479,600,1,1,0
0.715LKM-800L,1479,800,1,1,0
0.754LKM-1000L,1479,1000,1,1,1
0.845LKM-1200L,1479,1200,1,1,1
0.42LKM-600L,148,600,1,1,1
0.55LKM-800L,148,800,1,1,1
0.58LKM-1000L,148,1000,1,1,1
0.65LKM-1200L,148,1200,1,1,1
0.546LKM-600L,148,600,1,1,1
0.715LKM-800L,148,800,1,1,1
0.754LKM-1000L,148,1000,1,1,1
0.845LKM-1200L,148,1200,1,1,1
0.42LKM-600L,1480,600,1,1,1
0.55LKM-800L,1480,800,1,1,1
0.58LKM-1000L,1480,1000,1,1,1
0.65LKM-1200L,1480,1200,1,1,1
0.546LKM-600L,1480,600,1,1,1
0.715LKM-800L,1480,800,1,1,1
0.754LKM-1000L,1480,1000,1,1,1
0.845LKM-1200L,1480,1200,1,1,1
0.42LKM-600L,1481,600,1,1,1
0.55LKM-800L,1481,800,1,1,1
0.58LKM-1000L,1481,1000,1,1,1
0.65LKM-1200L,1481,1200,1,1,1
0.546LKM-600L,1481,600,1,1,1
0.715LKM-800L,1481,800,1,1,1
0.754LKM-1000L,1481,1000,1,1,1
0.845LKM-1200L,1481,1200,1,1,1
0.42LKM-600L,1482,600,1,1,1
0.55LKM-800L,1482,800,1,1,1
0.58LKM-1000L,1482,1000,1,1,1
0.65LKM-1200L,1482,1200,1,1,1
0.546LKM-600L,1482,600,1,1,1
0.715LKM-800L,1482,800,1,1,1
0.754LKM-1000L,1482,1000,1,1,1
0.845LKM-1200L,1482,1200,1,1,1
0.42LKM-600L,1483,600,1,1,1
0.55LKM-800L,1483,800,1,1,1
0.58LKM-1000L,1483,1000,1,1,1
0.65LKM-1200L,1483,1200,1,1,1
0.546LKM-600L,1483,600,1,1,1
0.715LKM-800L,1483,800,1,1,1
0.754LKM-1000L,1483,1000,1,1,1
0.845LKM-1200L,1483,1200,1,1,1
0.42LKM-600L,1484,600,1,1,1
0.55LKM-800L,1484,800,1,1,1
0.58LKM-1000L,1484,1000,1,1,1
0.65LKM-1200L,1484,1200,1,1,1
0.546LKM-600L,1484,600,1,1,1
0.715LKM-800L,1484,800,1,1,1
0.754LKM-1000L,1484,1000,1,1,1
0.845LKM-1200L,1484,1200,1,1,1
0.42LKM-600L,1485,600,1,1,1
0.55LKM-800L,1485,800,1,1,1
0.58LKM-1000L,1485,1000,1,1,1
0.65LKM-1200L,1485,1200,1,1,1
0.546LKM-600L,1485,600,1,1,0
0.715LKM-800L,1485,800,1,1,0
0.754LKM-1000L,1485,1000,1,1,1
0.845LKM-1200L,1485,1200,1,1,1
0.42LKM-600L,1486,600,1,1,1
0.55LKM-800L,1486,800,1,1,1
0.58LKM-1000L,1486,1000,1,1,1
0.65LKM-1200L,1486,1200,1,1,1
0.546LKM-600L,1486,600,1,1,0
0.715LKM-800L,1486,800,1,1,0
0.754LKM-1000L,1486,1000,1,1,1
0.845LKM-1200L,1486,1200,1,1,1
0.42LKM-600L,1487,600,1,1,1
0.55LKM-800L,1487,800,1,1,1
0.58LKM-1000L,1487,1000,1,1,1
0.65LKM-1200L,1487,1200,1,1,1
0.546LKM-600L,1487,600,1,1,0
0.715LKM-800L,1487,800,1,1,0
0.754LKM-1000L,1487,1000,1,1,1
0.845LKM-1200L,1487,1200,1,1,1
0.42LKM-600L,1488,600,1,1,1
0.55LKM-800L,1488,800,1,1,1
0.58LKM-1000L,1488,1000,1,1,1
0.65LKM-1200L,1488,1200,1,1,1
0.546LKM-600L,1488,600,1,1,1
0.715LKM-800L,1488,800,1,1,1
0.754LKM-1000L,1488,1000,1,1,1
0.845LKM-1200L,1488,1200,1,1,1
0.42LKM-600L,1489,600,1,1,1
0.55LKM-800L,1489,800,1,1,1
0.58LKM-1000L,1489,1000,1,1,1
0.65LKM-1200L,1489,1200,1,1,1
0.546LKM-600L,1489,600,1,1,0
0.715LKM-800L,1489,800,1,1,0
0.754LKM-1000L,1489,1000,1,1,1
0.845LKM-1200L,1489,1200,1,1,1
0.42LKM-600L,149,600,1,1,1
0.55LKM-800L,149,800,1,1,1
0.58LKM-1000L,149,1000,1,1,1
0.65LKM-1200L,149,1200,1,1,1
0.546LKM-600L,149,600,1,1,1
0.715LKM-800L,149,800,1,1,1
0.754LKM-1000L,149,1000,1,1,1
0.845LKM-1200L,149,1200,1,1,1
0.42LKM-600L,1490,600,1,1,1
0.55LKM-800L,1490,800,1,1,1
0.58LKM-1000L,1490,1000,1,1,1
0.65LKM-1200L,1490,1200,1,1,1
0.546LKM-600L,1490,600,1,1,1
0.715LKM-800L,1490,800,1,1,1
0.754LKM-1000L,1490,1000,1,1,1
0.845LKM-1200L,1490,1200,1,1,1
0.42LKM-600L,1491,600,1,1,1
0.55LKM-800L,1491,800,1,1,1
0.58LKM-1000L,1491,1000,1,1,1
0.65LKM-1200L,1491,1200,1,1,1
0.546LKM-600L,1491,600,1,1,1
0.715LKM-800L,1491,800,1,1,1
0.754LKM-1000L,1491,1000,1,1,1
0.845LKM-1200L,1491,1200,1,1,1
0.42LKM-600L,1492,600,1,1,1
0.55LKM-800L,1492,800,1,1,1
0.58LKM-1000L,1492,1000,1,1,1
0.65LKM-1200L,1492,1200,1,1,1
0.546LKM-600L,1492,600,1,1,1
0.715LKM-800L,1492,800,1,1,1
0.754LKM-1000L,1492,1000,1,1,1
0.845LKM-1200L,1492,1200,1,1,1
0.42LKM-600L,1493,600,1,1,1
0.55LKM-800L,1493,800,1,1,1
0.58LKM-1000L,1493,1000,1,1,1
0.65LKM-1200L,1493,1200,1,1,1
0.546LKM-600L,1493,600,1,1,1
0.715LKM-800L,1493,800,1,1,1
0.754LKM-1000L,1493,1000,1,1,1
0.845LKM-1200L,1493,1200,1,1,1
0.42LKM-600L,1494,600,1,1,1
0.55LKM-800L,1494,800,1,1,1
0.58LKM-1000L,1494,1000,1,1,1
0.65LKM-1200L,1494,1200,1,1,1
0.546LKM-600L,1494,600,1,1,1
0.715LKM-800L,1494,800,1,1,1
0.754LKM-1000L,1494,1000,1,1,1
0.845LKM-1200L,1494,1200,1,1,1
0.42LKM-600L,1495,600,1,1,1
0.55LKM-800L,1495,800,1,1,1
0.58LKM-1000L,1495,1000,1,1,1
0.65LKM-1200L,1495,1200,1,1,1
0.546LKM-600L,1495,600,1,1,1
0.715LKM-800L,1495,800,1,1,1
0.754LKM-1000L,1495,1000,1,1,1
0.845LKM-1200L,1495,1200,1,1,1
0.42LKM-600L,1496,600,1,1,1
0.55LKM-800L,1496,800,1,1,1
0.58LKM-1000L,1496,1000,1,1,1
0.65LKM-1200L,1496,1200,1,1,1
0.546LKM-600L,1496,600,1,1,1
0.715LKM-800L,1496,800,1,1,1
0.754LKM-1000L,1496,1000,1,1,1
0.845LKM-1200L,1496,1200,1,1,1
0.42LKM-600L,1497,600,1,1,1
0.55LKM-800L,1497,800,1,1,1
0.58LKM-1000L,1497,1000,1,1,1
0.65LKM-1200L,1497,1200,1,1,1
0.546LKM-600L,1497,600,1,1,1
0.715LKM-800L,1497,800,1,1,1
0.754LKM-1000L,1497,1000,1,1,1
0.845LKM-1200L,1497,1200,1,1,1
0.42LKM-600L,1498,600,1,1,1
0.55LKM-800L,1498,800,1,1,1
0.58LKM-1000L,1498,1000,1,1,1
0.65LKM-1200L,1498,1200,1,1,1
0.546LKM-600L,1498,600,1,1,1
0.715LKM-800L,1498,800,1,1,1
0.754LKM-1000L,1498,1000,1,1,1
0.845LKM-1200L,1498,1200,1,1,1
0.42LKM-600L,1499,600,1,1,1
0.55LKM-800L,1499,800,1,1,1
0.58LKM-1000L,1499,1000,1,1,1
0.65LKM-1200L,1499,1200,1,1,1
0.546LKM-600L,1499,600,1,1,1
0.715LKM-800L,1499,800,1,1,1
0.754LKM-1000L,1499,1000,1,1,1
0.845LKM-1200L,1499,1200,1,1,1
0.42LKM-600L,15,600,1,1,1
0.55LKM-800L,15,800,1,1,1
0.58LKM-1000L,15,1000,1,1,1
0.65LKM-1200L,15,1200,1,1,1
0.546LKM-600L,15,600,1,1,1
0.715LKM-800L,15,800,1,1,1
0.754LKM-1000L,15,1000,1,1,1
0.845LKM-1200L,15,1200,1,1,1
0.42LKM-600L,150,600,1,1,1
0.55LKM-800L,150,800,1,1,1
0.58LKM-1000L,150,1000,1,1,1
0.65LKM-1200L,150,1200,1,1,1
0.546LKM-600L,150,600,1,1,1
0.715LKM-800L,150,800,1,1,1
0.754LKM-1000L,150,1000,1,1,1
0.845LKM-1200L,150,1200,1,1,1
0.42LKM-600L,1500,600,1,1,1
0.55LKM-800L,1500,800,1,1,1
0.58LKM-1000L,1500,1000,1,1,1
0.65LKM-1200L,1500,1200,1,1,1
0.546LKM-600L,1500,600,1,1,1
0.715LKM-800L,1500,800,1,1,1
0.754LKM-1000L,1500,1000,1,1,1
0.845LKM-1200L,1500,1200,1,1,1
0.42LKM-600L,1501,600,1,1,1
0.55LKM-800L,1501,800,1,1,1
0.58LKM-1000L,1501,1000,1,1,1
0.65LKM-1200L,1501,1200,1,1,1
0.546LKM-600L,1501,600,1,1,1
0.715LKM-800L,1501,800,1,1,1
0.754LKM-1000L,1501,1000,1,1,1
0.845LKM-1200L,1501,1200,1,1,1
0.42LKM-600L,1502,600,1,1,1
0.55LKM-800L,1502,800,1,1,1
0.58LKM-1000L,1502,1000,1,1,1
0.65LKM-1200L,1502,1200,1,1,1
0.546LKM-600L,1502,600,1,1,1
0.715LKM-800L,1502,800,1,1,1
0.754LKM-1000L,1502,1000,1,1,1
0.845LKM-1200L,1502,1200,1,1,1
0.42LKM-600L,1503,600,1,1,1
0.55LKM-800L,1503,800,1,1,1
0.58LKM-1000L,1503,1000,1,1,1
0.65LKM-1200L,1503,1200,1,1,1
0.546LKM-600L,1503,600,1,1,1
0.715LKM-800L,1503,800,1,1,1
0.754LKM-1000L,1503,1000,1,1,1
0.845LKM-1200L,1503,1200,1,1,1
0.42LKM-600L,1504,600,1,1,1
0.55LKM-800L,1504,800,1,1,1
0.58LKM-1000L,1504,1000,1,1,1
0.65LKM-1200L,1504,1200,1,1,1
0.546LKM-600L,1504,600,1,1,0
0.715LKM-800L,1504,800,1,1,0
0.754LKM-1000L,1504,1000,1,1,1
0.845LKM-1200L,1504,1200,1,1,1
0.42LKM-600L,1505,600,1,1,1
0.55LKM-800L,1505,800,1,1,1
0.58LKM-1000L,1505,1000,1,1,1
0.65LKM-1200L,1505,1200,1,1,1
0.546LKM-600L,1505,600,1,1,1
0.715LKM-800L,1505,800,1,1,1
0.754LKM-1000L,1505,1000,1,1,1
0.845LKM-1200L,1505,1200,1,1,1
0.42LKM-600L,1506,600,1,1,1
0.55LKM-800L,1506,800,1,1,1
0.58LKM-1000L,1506,1000,1,1,1
0.65LKM-1200L,1506,1200,1,1,1
0.546LKM-600L,1506,600,1,1,1
0.715LKM-800L,1506,800,1,1,1
0.754LKM-1000L,1506,1000,1,1,1
0.845LKM-1200L,1506,1200,1,1,1
0.42LKM-600L,1507,600,1,1,1
0.55LKM-800L,1507,800,1,1,1
0.58LKM-1000L,1507,1000,1,1,1
0.65LKM-1200L,1507,1200,1,1,1
0.546LKM-600L,1507,600,1,1,0
0.715LKM-800L,1507,800,1,1,0
0.754LKM-1000L,1507,1000,1,1,1
0.845LKM-1200L,1507,1200,1,1,1
0.42LKM-600L,1508,600,1,1,1
0.55LKM-800L,1508,800,1,1,1
0.58LKM-1000L,1508,1000,1,1,1
0.65LKM-1200L,1508,1200,1,1,1
0.546LKM-600L,1508,600,1,1,1
0.715LKM-800L,1508,800,1,1,1
0.754LKM-1000L,1508,1000,1,1,1
0.845LKM-1200L,1508,1200,1,1,1
0.42LKM-600L,1509,600,1,1,1
0.55LKM-800L,1509,800,1,1,1
0.58LKM-1000L,1509,1000,1,1,1
0.65LKM-1200L,1509,1200,1,1,1
0.546LKM-600L,1509,600,1,1,1
0.715LKM-800L,1509,800,1,1,1
0.754LKM-1000L,1509,1000,1,1,1
0.845LKM-1200L,1509,1200,1,1,1
0.42LKM-600L,151,600,1,1,1
0.55LKM-800L,151,800,1,1,1
0.58LKM-1000L,151,1000,1,1,1
0.65LKM-1200L,151,1200,1,1,1
0.546LKM-600L,151,600,1,1,1
0.715LKM-800L,151,800,1,1,1
0.754LKM-1000L,151,1000,1,1,1
0.845LKM-1200L,151,1200,1,1,1
0.42LKM-600L,1510,600,1,1,1
0.55LKM-800L,1510,800,1,1,1
0.58LKM-1000L,1510,1000,1,1,1
0.65LKM-1200L,1510,1200,1,1,1
0.546LKM-600L,1510,600,1,1,1
0.715LKM-800L,1510,800,1,1,1
0.754LKM-1000L,1510,1000,1,1,1
0.845LKM-1200L,1510,1200,1,1,1
0.42LKM-600L,1511,600,1,1,1
0.55LKM-800L,1511,800,1,1,1
0.58LKM-1000L,1511,1000,1,1,1
0.65LKM-1200L,1511,1200,1,1,1
0.546LKM-600L,1511,600,1,1,1
0.715LKM-800L,1511,800,1,1,1
0.754LKM-1000L,1511,1000,1,1,1
0.845LKM-1200L,1511,1200,1,1,1
0.42LKM-600L,1512,600,1,1,1
0.55LKM-800L,1512,800,1,1,1
0.58LKM-1000L,1512,1000,1,1,1
0.65LKM-1200L,1512,1200,1,1,1
0.546LKM-600L,1512,600,1,1,1
0.715LKM-800L,1512,800,1,1,1
0.754LKM-1000L,1512,1000,1,1,1
0.845LKM-1200L,1512,1200,1,1,1
0.42LKM-600L,1513,600,1,1,1
0.55LKM-800L,1513,800,1,1,1
0.58LKM-1000L,1513,1000,1,1,1
0.65LKM-1200L,1513,1200,1,1,1
0.546LKM-600L,1513,600,1,1,1
0.715LKM-800L,1513,800,1,1,1
0.754LKM-1000L,1513,1000,1,1,1
0.845LKM-1200L,1513,1200,1,1,1
0.42LKM-600L,1514,600,1,1,1
0.55LKM-800L,1514,800,1,1,1
0.58LKM-1000L,1514,1000,1,1,1
0.65LKM-1200L,1514,1200,1,1,1
0.546LKM-600L,1514,600,1,1,1
0.715LKM-800L,1514,800,1,1,1
0.754LKM-1000L,1514,1000,1,1,1
0.845LKM-1200L,1514,1200,1,1,1
0.42LKM-600L,1515,600,1,1,1
0.55LKM-800L,1515,800,1,1,1
0.58LKM-1000L,1515,1000,1,1,1
0.65LKM-1200L,1515,1200,1,1,1
0.546LKM-600L,1515,600,1,1,1
0.715LKM-800L,1515,800,1,1,1
0.754LKM-1000L,1515,1000,1,1,1
0.845LKM-1200L,1515,1200,1,1,1
0.42LKM-600L,1516,600,1,1,1
0.55LKM-800L,1516,800,1,1,1
0.58LKM-1000L,1516,1000,1,1,1
0.65LKM-1200L,1516,1200,1,1,1
0.546LKM-600L,1516,600,1,1,1
0.715LKM-800L,1516,800,1,1,1
0.754LKM-1000L,1516,1000,1,1,1
0.845LKM-1200L,1516,1200,1,1,1
0.42LKM-600L,1517,600,1,1,1
0.55LKM-800L,1517,800,1,1,1
0.58LKM-1000L,1517,1000,1,1,1
0.65LKM-1200L,1517,1200,1,1,1
0.546LKM-600L,1517,600,1,1,1
0.715LKM-800L,1517,800,1,1,1
0.754LKM-1000L,1517,1000,1,1,1
0.845LKM-1200L,1517,1200,1,1,1
0.42LKM-600L,1518,600,1,1,1
0.55LKM-800L,1518,800,1,1,1
0.58LKM-1000L,1518,1000,1,1,1
0.65LKM-1200L,1518,1200,1,1,1
0.546LKM-600L,1518,600,1,1,1
0.715LKM-800L,1518,800,1,1,1
0.754LKM-1000L,1518,1000,1,1,1
0.845LKM-1200L,1518,1200,1,1,1
0.42LKM-600L,1519,600,1,1,1
0.55LKM-800L,1519,800,1,1,1
0.58LKM-1000L,1519,1000,1,1,1
0.65LKM-1200L,1519,1200,1,1,1
0.546LKM-600L,1519,600,1,1,1
0.715LKM-800L,1519,800,1,1,1
0.754LKM-1000L,1519,1000,1,1,1
0.845LKM-1200L,1519,1200,1,1,1
0.42LKM-600L,152,600,1,1,1
0.55LKM-800L,152,800,1,1,1
0.58LKM-1000L,152,1000,1,1,1
0.65LKM-1200L,152,1200,1,1,1
0.546LKM-600L,152,600,1,1,1
0.715LKM-800L,152,800,1,1,1
0.754LKM-1000L,152,1000,1,1,1
0.845LKM-1200L,152,1200,1,1,1
0.42LKM-600L,1520,600,1,1,1
0.55LKM-800L,1520,800,1,1,1
0.58LKM-1000L,1520,1000,1,1,1
0.65LKM-1200L,1520,1200,1,1,1
0.546LKM-600L,1520,600,1,1,1
0.715LKM-800L,1520,800,1,1,1
0.754LKM-1000L,1520,1000,1,1,1
0.845LKM-1200L,1520,1200,1,1,1
0.42LKM-600L,1521,600,1,1,1
0.55LKM-800L,1521,800,1,1,1
0.58LKM-1000L,1521,1000,1,1,1
0.65LKM-1200L,1521,1200,1,1,1
0.546LKM-600L,1521,600,1,1,1
0.715LKM-800L,1521,800,1,1,1
0.754LKM-1000L,1521,1000,1,1,1
0.845LKM-1200L,1521,1200,1,1,1
0.42LKM-600L,1522,600,1,1,1
0.55LKM-800L,1522,800,1,1,1
0.58LKM-1000L,1522,1000,1,1,1
0.65LKM-1200L,1522,1200,1,1,1
0.546LKM-600L,1522,600,1,1,1
0.715LKM-800L,1522,800,1,1,1
0.754LKM-1000L,1522,1000,1,1,1
0.845LKM-1200L,1522,1200,1,1,1
0.42LKM-600L,1523,600,1,1,1
0.55LKM-800L,1523,800,1,1,1
0.58LKM-1000L,1523,1000,1,1,1
0.65LKM-1200L,1523,1200,1,1,1
0.546LKM-600L,1523,600,1,1,1
0.715LKM-800L,1523,800,1,1,1
0.754LKM-1000L,1523,1000,1,1,1
0.845LKM-1200L,1523,1200,1,1,1
0.42LKM-600L,1524,600,1,1,1
0.55LKM-800L,1524,800,1,1,1
0.58LKM-1000L,1524,1000,1,1,1
0.65LKM-1200L,1524,1200,1,1,1
0.546LKM-600L,1524,600,1,1,1
0.715LKM-800L,1524,800,1,1,1
0.754LKM-1000L,1524,1000,1,1,1
